PO3	0.3636	0.7236	0.4974	0.3655	0.7453	0.3423	0.7405	0.7085	0.6699	1.1173	0.6796	0.0911	0.1330	-0.0583	-0.6770	-0.8552	-0.9588	-0.9248	-0.3739	-0.7606	-0.5187	0.0143	0.0848	0.5583	0.8757	1.0824	1.0920	0.9142	0.3083	-0.0856	-0.6639	-0.4799	-0.4541	-0.6029	-0.2516	-0.7454	-0.9369	-0.7470	-0.8548	-0.8043	-0.3543	0.0579	0.3851	0.6587	0.4188	0.7861	0.5434	0.0670	0.3135	-0.1361	-0.9068	-1.1668	-1.2762	-1.5565	-1.2156	-1.3404	-1.4509	-1.3036	-1.1900	-0.3925	0.0685	0.3634	0.5291	0.6073	0.4786	-0.1310	-0.1047	-0.0465	0.2235	0.2498	-0.3056	-0.8767	-1.0838	-1.2246	-0.9372	-0.5837	-0.5023	-0.5065	-0.3890	-0.5440	-0.5421	-0.4824	-0.8485	-0.7911	-1.0252	-0.9381	-1.1034	-1.3791	-1.4595	-1.8168	-2.4954	-2.8740	-2.8314	-2.4310	-2.6267	-3.1927	-3.4763	-3.3701	-3.9339	-4.6371	-4.3752	-4.8117	-5.2091	-4.9755	-5.4128	-5.9490	-6.3893	-6.8563	-6.8345	-7.0112	-7.1787	-7.2607	-6.9681	-6.8800	-6.6962	-6.7193	-6.4005	-6.0754	-6.8054	-6.9565	-6.0785	-5.7254	-5.6068	-5.0708	-4.9281	-5.0183	-5.2040	-5.3761	-4.9748	-5.0188	-5.0663	-4.4308	-4.0026	-3.7959	-3.7512	-3.3736	-3.2413	-2.6699	-2.5163	-2.5192	-2.3298	-2.5286	-2.2386	-1.7243	-1.7350	-1.7032	-1.3166	-1.6843	-2.3291	-2.1211	-2.0033	-1.6446	-1.4222	-1.4057	-0.7926	-0.6433	-0.6602	-0.5670	-0.8644	-0.9002	-0.7325	-1.2340	-1.4748	-1.5342	-1.3197	-1.2545	-1.1411	-0.9786	-0.8065	-0.8742	-1.0245	-1.1087	-0.9383	-0.6683	-0.8864	-1.1083	-1.1867	-1.6104	-1.9865	-2.0718	-2.1553	-1.8644	-2.1994	-2.4389	-2.3324	-2.0325	-2.2324	-2.5958	-2.6214	-2.8302	-2.5863	-2.4116	-2.0843	-1.6525	-2.1482	-2.5098	-2.4206	-2.1522	-2.8988	-3.0292	
O1	-0.2525	0.1160	-0.2940	-0.1189	0.2596	-0.4036	0.1760	0.0785	0.1344	0.7090	0.4084	-0.3964	0.1071	0.2100	-0.8966	-0.7481	-0.9034	-0.9488	-0.3032	-0.7926	-0.2481	0.5043	0.2887	0.5992	0.9223	1.2881	1.2012	0.8740	0.6850	0.4322	-0.2226	-0.2736	-0.4527	-0.1713	0.2498	-0.2084	-0.2724	-0.3660	-0.6158	-0.4608	0.1058	0.0985	0.5241	1.1296	0.8626	1.3175	1.0792	0.7735	0.9135	0.3831	-0.0866	-0.6175	-0.4770	-0.2050	-0.2924	-0.7649	-0.9282	-0.6887	-0.3612	0.6434	1.0000	0.6299	0.7656	1.0649	0.8139	0.4369	0.6713	0.3928	0.7783	1.3898	0.5971	-0.1301	-0.2912	-0.3412	-0.0937	-0.2817	-0.0448	0.0410	-0.1148	-0.1676	-0.0586	-0.0536	-0.5518	-0.1790	-0.3857	-0.4378	-0.5214	-0.7742	-0.7183	-0.9002	-1.3749	-1.6999	-1.6987	-0.9242	-1.5173	-2.5138	-2.3851	-2.2368	-2.5987	-3.6247	-3.2968	-3.5319	-3.9978	-3.5917	-4.3140	-4.6232	-5.0586	-5.1078	-4.5254	-5.1434	-5.0146	-5.2970	-4.9498	-4.7565	-4.9929	-4.7069	-4.4701	-4.3922	-5.2276	-5.5064	-4.7852	-4.2935	-4.5349	-4.0039	-3.7011	-3.8917	-3.8765	-4.2777	-3.6995	-3.8163	-3.9472	-3.0889	-3.2432	-3.0288	-3.0307	-2.8224	-2.6800	-2.4157	-2.0976	-1.8810	-1.9731	-2.2721	-1.6151	-1.4658	-1.7852	-1.7048	-1.0723	-1.0404	-1.6730	-1.2147	-1.2278	-1.1144	-0.6159	-1.2101	-0.8543	-0.5061	-0.5268	-0.3658	-0.7214	-0.5505	-0.2360	-0.8144	-1.1591	-1.2211	-0.9942	-0.9950	-0.9906	-0.5544	-0.1868	-0.6823	-0.8442	-0.7746	-0.8426	-0.3261	-0.5729	-1.2992	-1.3727	-1.5051	-1.6329	-1.3538	-1.7952	-1.7188	-1.7851	-2.0580	-1.7764	-1.3975	-1.2817	-1.2697	-1.5626	-1.9623	-1.9313	-1.8243	-1.2380	-0.7917	-1.6745	-2.4343	-2.2927	-2.0311	-2.7755	-3.0217	
Oz	-0.1570	0.2366	-0.1752	-0.0029	0.5708	-0.1624	0.5521	0.3859	0.5654	0.9503	0.5730	-0.0441	0.1405	0.3959	-0.3746	-0.1509	-0.5823	-0.8601	-0.0398	-0.5200	-0.2540	0.2103	0.0269	0.4800	0.5761	0.6818	0.8906	0.6528	0.3614	0.5060	-0.0914	-0.0252	-0.2216	-0.4682	-0.0469	-0.5942	-0.8003	-0.7645	-0.9604	-0.9687	-0.4915	-0.1458	-0.0675	0.2281	0.2202	0.7202	0.3930	0.1002	0.4346	0.3519	-0.2787	-0.7755	-0.7298	-1.1686	-1.0940	-1.6554	-1.4630	-1.0242	-0.7548	0.1534	0.4583	0.4257	0.3448	0.6004	0.5688	0.2856	0.2810	0.1068	0.4503	0.5255	0.0166	-0.3132	-0.5064	-0.4382	-0.1033	-0.0566	-0.0470	-0.0991	-0.4077	-0.5783	-0.4828	-0.6178	-0.8660	-0.6617	-0.9634	-0.8938	-1.1088	-1.3271	-1.5099	-1.9192	-2.4139	-2.5699	-2.5214	-2.4421	-2.3561	-3.3332	-3.6323	-2.9987	-3.7635	-4.3213	-3.9972	-4.3647	-4.6394	-4.3072	-4.7104	-5.2441	-5.4631	-5.6396	-5.4167	-5.8110	-5.9278	-6.0093	-5.5938	-5.7176	-5.9486	-6.0440	-5.8213	-5.6812	-6.2900	-6.5073	-5.9484	-5.4759	-5.6252	-5.1748	-5.1156	-5.2152	-5.1997	-5.3354	-5.2235	-5.3763	-5.2067	-4.7050	-4.8586	-4.8808	-4.7025	-4.6253	-4.8590	-4.1176	-3.8349	-3.8023	-3.6087	-3.7922	-3.4158	-3.1705	-3.4482	-3.1965	-2.4135	-2.5372	-3.0113	-2.6431	-2.4553	-2.3686	-2.2625	-2.8170	-2.4062	-2.3182	-2.4363	-2.0001	-2.2859	-2.0147	-1.6058	-2.2412	-2.5833	-2.4654	-2.2040	-2.4133	-2.1481	-1.6584	-1.1997	-1.3384	-1.6679	-1.9527	-1.9940	-1.4180	-1.5044	-2.0285	-1.9402	-2.0724	-2.3354	-2.0735	-2.5328	-2.1877	-2.4304	-2.7231	-2.4205	-2.0767	-2.1254	-2.2998	-2.1785	-2.3074	-2.0444	-1.7722	-1.1551	-0.7467	-1.4435	-2.0751	-1.8889	-1.8303	-2.5791	-2.3356	
Pz	-0.0996	0.1448	-0.2337	-0.3799	0.0783	-0.1209	0.2359	0.2181	0.5210	0.6787	0.4183	0.3915	0.2607	0.2181	-0.3256	-0.3046	-0.4704	-0.6610	-0.0063	-0.4112	-0.2241	-0.0697	-0.2458	0.3940	0.7337	0.7697	0.8105	0.8724	0.4716	0.2331	-0.0800	0.1052	0.0243	-0.0819	-0.0740	-0.5555	-0.7213	-0.5044	-0.6617	-0.9610	-0.3872	0.1494	0.4537	0.8026	0.5997	0.7985	0.7047	0.3837	0.5386	0.2136	-0.4824	-0.8762	-1.0448	-1.2819	-1.1114	-1.2517	-1.3031	-1.2162	-0.4555	0.1781	0.1526	0.7352	0.8609	0.8595	0.7159	0.4179	0.4918	0.2920	0.6297	0.2163	-0.3760	-0.7457	-1.1846	-1.0940	-0.6937	-0.0135	0.3193	0.2852	0.2155	-0.1178	-0.2975	-0.2605	-0.5728	-0.8206	-1.2780	-1.2796	-1.5497	-1.8739	-2.1218	-2.8328	-3.3134	-3.6233	-3.6466	-3.3469	-3.6304	-3.8181	-4.1724	-4.1582	-4.6775	-5.3131	-4.9238	-5.5318	-6.0908	-6.3311	-6.7710	-7.4636	-7.9930	-8.4227	-8.7553	-8.8585	-9.1861	-9.3320	-8.7910	-8.6438	-8.3399	-8.1573	-7.9794	-7.5037	-7.8285	-8.0435	-7.1726	-6.6699	-6.4513	-5.9769	-5.8838	-5.8897	-6.3096	-6.5132	-6.3616	-6.4625	-6.3644	-6.0483	-5.7073	-5.2869	-4.9737	-4.5871	-4.5944	-3.7706	-3.1178	-2.9715	-2.8045	-2.7348	-2.5538	-2.3521	-2.1675	-2.0201	-2.0458	-2.3524	-2.7275	-2.6735	-2.2131	-1.9707	-1.7437	-1.4758	-1.0561	-0.8808	-0.7214	-0.4043	-0.3099	-0.1382	0.1306	-0.5391	-0.9759	-1.1583	-1.2575	-1.3218	-1.3823	-1.0906	-0.8135	-1.1277	-1.4419	-1.5459	-1.4349	-0.9585	-0.7900	-0.7969	-0.6061	-0.9109	-1.4618	-1.8552	-2.1200	-2.0237	-2.6394	-3.0145	-3.4354	-3.2916	-3.2288	-3.4745	-3.4421	-3.5198	-2.9315	-2.3593	-2.1132	-1.6616	-2.0392	-2.5216	-2.2522	-2.1540	-2.9686	-3.4010	
CPz	0.2223	0.1669	-0.0917	-0.2773	0.2797	0.2171	0.2993	0.1149	0.2096	0.5646	0.2978	0.2032	0.1534	0.1304	-0.2631	-0.4505	-0.7536	-0.7878	-0.2200	-0.1708	0.0487	0.1759	0.0232	0.4751	0.6552	0.5645	0.7046	0.7702	0.2162	-0.0739	-0.1826	0.1115	0.0611	-0.1581	-0.0801	-0.5403	-0.6900	-0.4497	-0.5417	-0.7032	-0.2310	0.0898	0.2816	0.4593	0.2399	0.3736	0.3783	0.0325	0.1509	-0.1065	-0.8813	-1.0077	-1.0607	-1.4072	-1.0412	-1.1271	-1.1972	-1.3677	-0.9284	-0.0515	0.0286	0.5731	0.6884	0.7256	0.4959	0.0955	0.3068	0.1192	0.2763	0.1092	-0.7351	-1.3295	-1.8169	-1.7817	-1.1174	-0.4285	-0.0291	-0.0631	-0.2693	-0.7271	-1.0806	-1.0137	-1.5008	-1.9196	-2.4454	-2.4547	-2.7330	-3.3938	-3.6807	-4.4078	-4.7521	-5.0323	-5.1168	-4.8107	-5.0453	-5.3396	-5.7553	-5.6963	-6.1640	-6.8295	-6.5628	-7.1912	-7.7507	-8.2215	-8.5694	-9.1702	-9.6473	-9.8355	-10.2090	-10.2778	-10.7312	-10.8681	-10.3308	-10.2438	-9.8857	-9.6543	-9.5681	-9.0982	-9.2810	-9.4019	-8.5367	-7.9637	-7.8721	-7.5400	-7.4103	-7.1958	-7.7034	-8.0144	-7.7533	-7.6159	-7.3415	-7.2402	-7.2344	-6.9848	-6.6052	-6.0753	-5.8215	-5.4372	-5.0630	-4.7392	-4.3832	-4.2036	-3.9567	-3.5920	-3.5661	-3.7106	-3.5362	-3.8667	-4.3078	-4.0982	-3.7055	-3.4087	-3.1867	-2.9924	-2.3949	-2.3590	-2.3924	-1.9854	-1.7181	-1.1405	-0.7876	-1.2380	-1.6293	-1.8722	-2.0250	-2.4051	-2.5434	-2.4187	-2.0377	-1.9760	-2.3568	-2.4095	-2.0748	-1.6846	-1.6736	-1.5716	-1.5777	-1.8040	-2.0012	-2.2749	-2.5136	-2.2712	-2.7478	-3.1633	-3.4779	-3.3345	-3.2058	-3.4863	-3.5001	-3.4100	-2.7783	-2.3028	-1.9683	-1.4570	-1.6501	-2.3024	-2.0100	-1.9114	-2.8201	-2.9951	
FP2	-0.3097	-0.8298	-1.4337	-0.7521	-0.1304	-1.0942	-0.7105	-0.9214	-0.8129	0.0188	-0.4158	-0.8332	-0.4387	-0.1197	-0.2799	-1.1575	-1.2813	-0.7962	-0.5110	-0.1797	0.8994	1.5025	0.3768	-0.2763	0.4233	0.2974	0.5296	0.4704	0.2114	0.5945	0.5733	0.9945	0.9108	0.6059	0.7920	0.7639	0.5443	0.2241	0.6966	0.9245	0.9302	1.3929	1.8131	1.6743	1.3267	1.0915	0.3098	-0.5191	-0.9903	0.2053	-0.4507	-0.8123	0.3577	0.8360	1.3745	0.8888	0.8992	0.4001	0.0237	0.5963	0.4661	0.6456	0.2985	0.1873	-0.0597	0.0535	0.6878	0.4337	0.5094	0.2456	0.4943	0.1318	-0.0283	-0.1617	0.4649	1.7745	1.0468	0.4973	0.1755	-0.6156	-0.5735	0.2965	0.1946	-0.7012	-0.6642	-1.0018	-2.3993	-2.1101	-0.9927	-2.3545	-2.4427	-1.1600	-1.0303	-1.6466	-1.5574	-1.3195	-2.4181	-1.7092	-1.3216	-1.3861	-1.6486	-1.6868	-2.1750	-2.3805	-0.9718	-1.3635	-2.0642	-1.8435	-1.7031	-1.8025	-2.2899	-1.3306	-0.8745	-1.4028	-1.6523	-2.0600	-1.0327	-0.1188	-0.3965	-0.8914	0.3540	0.4828	-0.7587	-0.4133	0.1511	0.8896	1.4206	0.7847	1.1122	1.1318	1.1361	1.3984	0.9448	1.0002	0.8070	1.0746	1.1417	0.3004	-0.0738	0.3193	0.1101	-0.6904	-0.2930	0.4512	-0.0560	-0.2503	-0.3851	-1.1763	-1.8852	-1.8383	-2.1466	-1.3305	-0.9550	-1.0463	-0.5286	-0.8835	-1.2149	-1.1739	-0.6145	-0.3861	-0.3248	-1.2601	-1.5489	-0.6042	-0.9113	-1.4719	-2.1587	-1.9575	-1.2151	-1.4716	-1.3975	-1.4804	-1.6153	-1.6160	-0.3779	-0.4382	-0.9999	-1.0227	-1.0027	-1.2687	-1.3956	-1.0946	-1.3604	-0.8489	-0.3071	0.1855	-0.6368	-1.0435	-1.4877	-2.0197	-0.6785	-0.0248	0.6031	1.4243	1.0410	0.7037	0.7792	0.8306	0.5102	0.4972	
Fz	0.0449	-0.1122	-0.7433	-1.0756	-0.3829	-0.3678	-0.2749	-0.5400	-0.2282	0.2583	0.0481	0.0969	-0.3332	-0.4918	-0.7638	-0.7331	-0.8220	-0.7170	0.0286	0.0469	0.3674	0.3873	-0.1427	0.1918	0.2314	-0.1235	0.0466	0.2101	0.0744	0.4744	0.7835	1.0329	0.5944	0.2186	0.2966	-0.0069	0.0519	0.2824	0.4396	0.6627	0.9894	1.1069	1.1352	1.0327	0.6032	0.4669	0.5475	0.0263	0.0507	-0.1548	-0.8221	-0.5193	-0.2133	-0.2160	0.2472	0.1578	-0.0082	-0.2374	0.0710	0.4883	0.0331	0.4853	0.4353	0.2718	0.1064	0.0670	0.5182	0.4109	0.8576	0.9777	0.6322	0.0978	-0.3087	-0.1461	0.4409	0.9103	0.9381	0.9102	0.6003	0.0392	-0.4368	-0.2583	-0.6118	-1.2841	-2.1161	-2.5394	-2.7801	-3.1338	-3.2220	-3.8623	-3.9811	-3.6092	-3.4586	-3.3663	-3.2840	-3.2873	-3.6312	-3.3611	-3.5013	-3.9711	-3.5062	-4.1464	-4.7385	-4.7596	-4.8793	-5.2639	-5.4329	-5.2992	-5.5002	-5.5237	-5.8544	-5.8011	-5.2174	-4.9741	-4.5810	-4.6281	-4.4280	-3.7856	-3.8763	-4.2416	-3.7496	-3.3503	-3.3264	-2.5726	-2.3804	-2.1803	-2.3831	-2.5561	-2.3788	-2.3974	-2.0589	-2.0435	-1.9404	-1.7490	-1.7004	-1.5670	-1.7739	-1.6536	-1.7306	-1.8428	-1.6369	-1.5226	-1.5337	-1.2149	-0.9706	-1.3213	-1.4925	-1.9690	-2.5652	-2.6851	-2.2681	-1.8818	-1.8605	-1.6719	-1.2458	-1.5617	-1.6645	-1.4031	-1.4443	-1.4023	-1.4190	-1.6107	-1.8276	-1.8882	-1.7820	-1.9541	-2.1848	-2.2446	-1.6085	-1.3703	-1.7467	-1.6746	-1.3869	-1.1668	-1.2246	-1.1155	-1.1532	-1.3871	-1.4943	-1.6512	-1.8732	-1.6838	-1.8934	-1.9204	-2.0409	-1.7419	-1.6275	-2.1436	-2.1169	-1.7822	-1.2829	-1.1576	-0.7309	0.1945	0.4005	-0.0433	0.3522	0.5026	-0.2499	-0.5836	
F4	-0.2037	-0.1341	-0.5032	-1.1942	-0.5171	-0.5216	-0.8386	-0.8123	-0.2761	0.1319	-0.0195	0.3480	-0.2860	-0.5974	-0.5779	-0.4148	-0.1825	-0.5522	0.1040	0.3860	0.1135	-0.0165	-0.2255	0.1759	0.5332	0.3598	-0.3854	-0.1855	0.2135	0.4505	1.0148	1.1082	0.5073	-0.0282	0.0982	-0.1075	0.0302	0.7344	0.9317	0.6630	0.6759	0.8541	1.2458	1.6401	0.9025	0.2961	0.5893	0.2464	0.5853	0.3615	-0.7485	0.1459	-0.2326	-0.6378	0.3295	0.0326	0.3354	0.2453	0.4488	1.0246	0.3147	0.7238	0.6022	0.1218	0.2270	-0.0006	0.5776	0.7521	1.2214	1.6564	0.6040	-0.3077	-0.1161	-0.0302	0.9282	1.0133	0.7158	1.4643	1.1905	1.0313	0.5270	0.1725	0.1003	-0.6973	-1.7389	-1.9920	-1.7711	-1.7506	-2.3438	-2.9667	-2.7395	-2.0904	-2.0786	-2.6649	-2.3519	-2.0262	-2.8956	-2.8101	-2.6612	-3.4612	-3.2265	-3.6206	-4.5241	-4.7220	-4.8748	-5.4101	-5.4825	-4.8212	-5.1516	-4.9595	-4.7222	-5.3158	-5.2553	-4.8720	-4.3990	-4.3358	-4.1019	-3.5197	-3.3578	-3.9044	-3.3597	-2.9736	-2.7814	-1.9554	-1.8924	-1.7904	-2.3516	-2.1434	-1.6775	-1.8840	-1.2616	-1.3285	-1.5482	-0.7780	-0.5865	-0.8580	-1.1788	-1.0213	-0.4934	-0.9533	-1.3420	-0.8766	-0.9997	-0.9863	-0.5968	-0.3264	-0.9560	-1.5073	-1.9474	-1.9892	-0.9431	-1.3363	-1.8722	-1.6259	-1.6315	-1.4715	-1.1068	-0.6722	-0.5302	-0.7658	-0.9270	-0.8399	-1.1397	-1.8823	-1.4607	-1.0221	-1.1916	-1.5229	-1.0723	-0.7937	-1.0483	-1.1833	-0.9782	-0.5953	-1.0758	-0.7132	-0.4090	-1.1833	-1.0545	-0.9759	-0.8289	-0.5090	-1.0370	-0.7713	-1.2121	-1.2600	-0.6302	-0.7585	-0.5045	-0.3228	-0.1742	-0.1062	-0.1551	0.7531	1.0861	0.2438	0.5641	1.0224	0.4448	-0.0020	
F8	0.0660	0.2312	-0.1309	-0.8550	0.0289	-0.3764	-0.9121	-0.9637	-0.3988	0.4086	-0.0139	0.0604	-0.1745	0.1088	0.0779	-0.6416	-0.8960	-0.6349	0.0421	0.3691	0.7736	0.7237	-0.1360	-0.0210	0.4423	-0.1440	0.0587	0.3295	0.1591	-0.1075	-0.4861	0.2842	0.3476	0.0278	0.4110	0.2149	0.0866	0.5401	0.1611	0.1588	0.7805	0.4894	0.7923	0.9137	1.0108	0.5372	0.2764	0.2044	-0.3734	0.6885	-0.0040	-0.3873	0.5835	0.4220	0.9435	0.9606	0.7816	0.0883	-0.3536	0.1103	0.1244	0.7240	0.3548	0.1212	-0.0037	-0.0407	0.3438	-0.1077	-0.1063	0.0011	0.4492	-0.1351	-0.6550	-0.5572	0.3679	0.9705	0.4968	0.5523	0.3513	-0.4123	-0.8348	0.2550	0.2518	-0.5734	-1.2468	-1.2485	-1.3571	-0.9184	-0.5810	-2.1886	-1.7897	-0.9293	-0.8132	-0.7589	-1.0310	-0.7762	-0.6568	-0.6395	-0.8698	-1.2675	-1.0211	-0.4537	-0.7119	-1.1050	-1.3119	-1.7977	-1.9160	-1.1871	-0.7439	-1.6607	-2.3774	-2.0935	-1.8592	-1.5681	-1.9406	-2.3428	-1.3495	-1.2951	-1.9517	-2.5713	-1.6463	-0.7964	-1.3956	-0.9950	-0.9310	-1.1083	-1.4793	-0.6471	-0.3403	-1.2941	-0.4740	-0.8207	-1.4922	-0.8684	-0.4500	-0.2448	-0.6719	-0.7352	-0.6123	-1.0203	-1.0871	-0.9273	-1.5025	-1.2980	-0.6820	-0.3827	-0.7438	-1.4233	-1.9232	-2.3826	-2.0811	-1.5817	-1.2028	-1.7482	-1.2198	-0.5256	-0.8601	-0.5098	-0.6223	-0.7300	-1.0951	-1.2959	-1.0998	-1.6702	-1.7107	-1.3333	-1.6624	-1.7776	-1.3093	-1.6577	-0.8042	-0.3581	-0.9187	-0.3258	-0.8060	-1.0780	-0.9622	-1.6900	-1.1376	-0.8495	-0.7439	-0.4202	-1.2152	-0.6451	-0.5005	-0.0265	0.3107	-0.3749	-0.5926	-1.1824	-0.7192	-0.0588	0.5713	0.9249	0.8755	0.5182	-0.0965	-0.1237	-0.1234	-0.0503	
FC4	-0.2897	0.2199	-0.4849	-1.0252	-0.3949	-0.6027	-0.6005	-0.5520	-0.3467	0.0421	-0.0086	0.4619	-0.2706	-0.4650	-0.3472	-0.5018	-0.4540	-0.6047	-0.1003	0.2222	0.1972	0.3058	0.1409	0.3609	0.8567	0.2216	-0.5327	-0.1450	-0.0872	0.1407	0.7887	1.2590	0.7107	0.0025	0.2081	0.0114	0.1688	0.4093	0.4987	0.3462	0.2410	0.3788	0.7056	0.9274	0.6259	0.1556	0.1805	0.0890	0.3038	0.1491	-0.5451	0.0310	-0.1606	-0.6050	0.0971	-0.0871	-0.2743	-0.1834	0.1185	0.6142	0.2951	0.3919	-0.0165	-0.2818	-0.2787	-0.0559	0.2401	0.0580	0.4286	0.4217	-0.2982	-0.9853	-0.9929	-0.7039	0.1133	0.2155	0.0481	0.4347	0.1909	-0.0882	-0.6602	-0.8945	-1.0071	-1.7482	-2.4588	-2.5485	-2.4667	-2.7957	-3.1262	-3.8389	-4.0285	-3.5700	-3.6239	-3.3547	-2.9524	-3.1496	-3.8664	-3.9521	-3.8422	-4.7025	-4.3737	-4.6974	-5.7781	-5.8502	-6.0733	-6.4736	-6.8272	-6.6620	-6.7452	-6.7492	-6.9587	-7.3629	-7.0139	-6.7396	-6.5610	-6.3422	-6.0669	-5.6553	-5.8563	-6.0919	-5.2874	-5.0370	-4.8429	-3.9317	-4.0722	-4.0692	-4.1695	-4.3854	-4.2686	-4.2160	-3.7005	-3.7633	-3.7882	-3.4354	-3.4155	-3.2634	-3.0116	-2.7072	-2.4377	-2.5914	-2.5372	-2.2218	-2.2686	-2.1461	-1.7321	-1.4798	-1.9617	-2.5093	-2.8744	-3.1051	-2.3770	-2.1042	-2.3148	-2.0935	-2.1460	-1.7539	-1.5396	-1.6297	-1.5200	-1.3492	-1.2971	-1.4419	-1.8888	-2.2375	-1.8732	-2.0317	-2.1598	-2.0762	-1.4579	-1.5617	-1.8926	-1.8671	-1.8075	-1.3275	-1.9455	-1.7315	-1.2953	-1.9297	-1.7570	-1.7794	-1.8543	-1.5449	-2.0690	-1.7510	-1.9441	-1.9545	-1.2650	-1.4396	-1.3004	-1.1190	-0.8760	-0.7050	-0.5570	0.0361	0.2427	-0.6140	-0.3060	-0.0011	-0.5806	-0.8667	
FCz	-0.0141	-0.0444	-0.4436	-0.7506	-0.2287	-0.3949	-0.3439	-0.5772	-0.4585	0.1092	0.0238	0.0902	0.0586	-0.0962	-0.3910	-0.5033	-0.8484	-0.6716	0.0513	0.1150	0.5225	0.5721	0.0898	0.3957	0.4278	0.0639	0.0794	0.2137	0.2254	0.5310	0.6897	0.8839	0.4957	-0.0059	0.0318	-0.2570	-0.3309	0.0617	0.1068	0.0955	0.4257	0.5848	0.6324	0.5027	0.2138	0.2893	0.4257	0.0108	0.0568	-0.2123	-0.8634	-0.6487	-0.5601	-0.5038	0.0707	-0.0474	-0.1554	-0.3278	-0.0895	0.3981	0.2553	0.7556	0.6603	0.3993	0.3025	0.2591	0.4966	0.3113	0.6572	0.7102	0.1726	-0.4698	-0.6973	-0.4070	-0.0399	0.4406	0.6269	0.5059	0.1519	-0.5298	-0.9933	-0.8540	-1.3303	-2.0319	-2.8261	-3.3263	-3.5457	-3.9299	-4.2967	-4.9573	-5.0302	-4.8489	-4.6376	-4.3992	-4.5183	-4.5122	-4.9817	-4.7843	-5.1265	-5.7846	-5.3332	-6.0556	-6.6321	-6.7722	-6.8563	-7.3483	-7.5526	-7.3410	-7.6484	-7.5880	-7.8818	-7.8094	-7.2198	-7.0767	-6.6136	-6.6093	-6.4492	-5.8437	-6.0722	-6.4128	-5.7864	-5.4630	-5.4579	-4.8177	-4.6769	-4.4638	-4.8270	-4.9732	-4.6395	-4.5902	-4.3530	-4.3935	-4.4321	-4.2330	-3.9306	-3.6947	-3.7006	-3.5624	-3.5292	-3.5571	-3.4266	-3.2500	-3.1378	-2.6139	-2.2247	-2.5211	-2.7087	-3.1535	-3.7042	-3.7361	-3.4042	-2.9680	-2.9961	-2.9083	-2.3714	-2.6411	-2.6981	-2.4595	-2.3048	-1.9380	-1.7751	-1.9520	-2.2836	-2.4186	-2.3780	-2.6647	-2.8208	-2.8072	-2.2218	-2.0284	-2.4232	-2.4136	-2.1101	-1.7463	-1.9048	-1.8367	-1.7615	-2.1314	-2.2474	-2.4991	-2.7615	-2.4534	-2.7717	-2.8253	-3.1618	-2.9818	-2.7777	-3.2897	-3.2991	-3.1179	-2.4714	-2.0275	-1.5796	-0.8667	-0.7489	-1.1721	-0.9132	-0.8706	-1.5808	-1.8039	
Cz	0.3166	0.3753	0.0047	-0.1749	0.3099	0.0763	0.0460	-0.2756	-0.2731	0.2122	0.1486	0.1391	0.0080	0.0455	-0.4056	-0.5540	-0.7863	-0.9207	-0.2697	-0.1334	0.2478	0.3024	0.0063	0.3282	0.5014	0.2655	0.2463	0.4089	0.0944	0.0972	0.2477	0.5503	0.4501	0.0782	0.1588	-0.3822	-0.5857	-0.2656	-0.2904	-0.3981	0.0494	0.2041	0.1747	0.1996	-0.0395	0.2229	0.2287	-0.2120	-0.1877	-0.2922	-0.8690	-0.9120	-0.9550	-1.1288	-0.6053	-0.5604	-0.6970	-0.7550	-0.4023	0.1093	0.1021	0.7551	0.7521	0.6952	0.4710	0.3431	0.4246	0.1454	0.5691	0.2864	-0.2898	-0.8953	-1.3368	-1.1574	-0.5519	0.0352	0.2200	0.1417	-0.0371	-0.6540	-1.0953	-1.0879	-1.6424	-2.1618	-2.8136	-3.2145	-3.4978	-4.0625	-4.4610	-5.1510	-5.3579	-5.3941	-5.4346	-5.1873	-5.2385	-5.4606	-6.0479	-5.9337	-6.3097	-7.0820	-6.7626	-7.2316	-7.9058	-8.2556	-8.5671	-8.9579	-9.2557	-9.3443	-9.6459	-9.7249	-10.1048	-10.0958	-9.5189	-9.3440	-8.9989	-8.7822	-8.6052	-8.2872	-8.6899	-8.7623	-7.8800	-7.5056	-7.3704	-6.8111	-6.6213	-6.4693	-6.8694	-7.1843	-6.7159	-6.6517	-6.5738	-6.5596	-6.5570	-6.3385	-5.9631	-5.4367	-5.0976	-4.8207	-4.6788	-4.6122	-4.4996	-4.2675	-4.1610	-3.6911	-3.2768	-3.4815	-3.5490	-3.8212	-4.3686	-4.3440	-3.9875	-3.7113	-3.6208	-3.3524	-2.7478	-2.8729	-3.0606	-2.6595	-2.3813	-1.7793	-1.2394	-1.6107	-2.1345	-2.2412	-2.3029	-2.5740	-2.6884	-2.5868	-2.0484	-1.9307	-2.2405	-2.3614	-2.1467	-1.6929	-1.7156	-1.6546	-1.5230	-1.8873	-2.0172	-2.3815	-2.5383	-2.1851	-2.6443	-2.8948	-3.1812	-2.8942	-2.6658	-3.2440	-3.3912	-3.1416	-2.3887	-2.0344	-1.7414	-0.9475	-0.9797	-1.4862	-1.2177	-1.2285	-2.0800	-2.3018	
